,0
2.467500294148922,0.0
2.482500295937061,0.0
2.4975002977252005,0.0
2.51250029951334,0.0
2.527500301301479,0.0
2.5425003030896187,0.0
2.557500304877758,0.0
2.5725003066658974,0.0
2.5875003084540364,0.0
2.602500310242176,0.0
2.6175003120303155,0.0
2.6325003138184546,0.0
2.647500315606594,0.0
2.6625003173947333,0.0
2.677500319182873,0.0
2.692500320971012,0.0
2.7075003227591514,0.0
2.722500324547291,0.0
2.73750032633543,0.0
2.7525003281235696,61140029.377886206
2.7675003299117087,58105140.46635907
2.7825003316998482,52971038.220013924
2.7975003334879873,49774620.21134002
2.8125003352761264,46107185.14418402
2.827500337064266,47835792.79206125
2.842500338852405,47261331.295421034
2.8575003406405446,48709250.449759
2.8725003424286837,45441270.797901005
2.8875003442168232,50731744.435614094
2.9025003460049628,51811107.17429762
2.917500347793102,51135668.48756609
2.9325003495812414,53465100.51292483
2.9475003513693805,55491231.690094456
2.96250035315752,56048785.409360744
2.977500354945659,55164985.75384075
2.9925003567337987,56366849.44188727
3.007500358521938,58539649.70669038
3.0225003603100773,62298269.97288155
3.037500362098217,64976152.71623245
3.052500363886356,61962028.36991902
3.0675003656744955,65510035.1207367
3.082500367462635,64624754.8079213
3.097500369250774,65864986.406416416
3.1125003710389136,69161587.3572213
3.1275003728270527,71307529.73948357
3.1425003746151923,70884311.73970476
3.1575003764033314,72591088.70361403
3.172500378191471,74483114.8095439
3.1875003799796104,75962015.02505356
3.2025003817677495,75966300.51910602
3.217500383555889,76287410.78915733
3.232500385344028,75241856.24609374
3.2475003871321677,75885980.91896042
3.262500388920307,74229674.1126279
3.2775003907084463,72757851.0682073
3.292500392496586,71943302.58413285
3.307500394284725,70405451.88510434
3.3225003960728645,66689012.829718076
3.3375003978610036,64836869.87365698
3.352500399649143,64126284.410782605
3.3675004014372827,64558697.10296525
3.382500403225422,61503950.22822885
3.3975004050135613,56973669.08288602
3.4125004068017004,56801222.479403
3.42750040858984,57470806.051121235
3.442500410377979,56628409.25102092
3.4575004121661186,54896716.28710803
3.4725004139542577,53236967.25181446
3.487500415742397,55911731.738713294
3.5025004175305363,54130087.65166915
3.517500419318676,54114030.31691241
3.532500421106815,53587147.998991
3.547500422894954,53449657.213743635
3.5625004246830936,53454269.36485442
3.577500426471233,51661443.67798575
3.592500428259372,50007350.900066085
3.6075004300475113,51133749.80164582
3.6225004318356504,52175308.18477311
3.63750043362379,52167089.36731464
3.6525004354119295,52462715.78610933
3.667500437200069,53171390.18198255
3.6825004389882077,54939967.502430536
3.697500440776347,53075827.85152531
3.7125004425644867,52815438.93820141
3.7275004443526263,52271525.390659064
3.742500446140765,52095818.28727592
3.7575004479289045,51256200.50560422
3.772500449717044,51464962.35914288
3.7875004515051836,52253450.34614282
3.802500453293323,52867253.79372607
3.8175004550814617,51786238.91182817
3.8325004568696013,51880164.959895514
3.847500458657741,53145544.20630504
3.8625004604458804,54562698.4397754
3.87750046223402,53400339.79211117
3.8925004640221585,53728552.81770713
3.907500465810298,53880456.8922464
3.9225004675984376,52336278.45344426
3.937500469386577,52657470.07414848
3.9525004711747167,53266732.678717606
3.9675004729628554,53556746.14510007
3.982500474750995,52460496.32333305
3.9975004765391344,53447681.26622552
4.012500478327274,53103472.04614356
4.027500480115412,52138169.48802824
4.042500481903552,52328019.60783774
4.057500483691691,52594205.4889901
4.072500485479831,53570918.606070556
4.08750048726797,52202167.30163055
4.102500489056109,52246387.32454938
4.1175004908442485,53538105.34948981
4.1325004926323885,52541500.9654569
4.147500494420528,53263443.92651281
4.162500496208668,53543967.532794826
4.177500497996806,51934674.83044141
4.192500499784946,53763416.90657135
4.207500501573085,55068699.681239344
4.222500503361225,51144117.14109449
4.237500505149364,52348243.41971976
4.252500506937503,53254563.50936138
4.267500508725642,53872012.29937611
4.282500510513782,52312518.14942707
4.297500512301921,53397911.1859454
4.31250051409006,53206979.37456753
4.327500515878199,54351199.0435
4.342500517666339,53423760.83806949
4.3575005194544785,52811817.25717799
4.3725005212426185,53305471.847886704
4.387500523030757,53101424.42396563
4.402500524818897,53634571.2234025
4.417500526607036,51871430.154498115
4.432500528395176,52524424.911545694
4.447500530183315,53165398.5813115
4.462500531971454,53279203.49914765
4.477500533759593,52823361.50943725
4.492500535547733,51952203.622306205
4.507500537335872,52326361.66087874
4.522500539124012,53349657.548463196
4.53750054091215,53231226.251597136
4.55250054270029,53051933.842015095
4.567500544488429,52423840.44623464
4.582500546276569,51368807.223636195
4.5975005480647075,52532967.505714215
4.6125005498528475,52979572.5877371
4.627500551640987,52229007.172702566
4.642500553429126,52869920.627721414
4.657500555217266,53568558.97180974
4.672500557005405,52362244.24727911
4.687500558793544,52512035.91014584
4.702500560581683,52325279.51366482
4.717500562369823,52713841.17687303
4.732500564157962,52755608.88780453
4.747500565946101,52696901.06845154
4.76250056773424,51081373.322061524
4.77750056952238,53057976.63439597
4.792500571310519,52646755.11561072
4.807500573098658,52351443.68548676
4.8225005748867975,53503012.87186423
4.8375005766749375,52175268.06668128
4.852500578463077,52628836.54724476
4.867500580251217,52933181.4722857
4.882500582039355,51560432.13503002
4.897500583827495,52359631.81809198
4.912500585615634,53413462.31298727
4.927500587403774,52420035.25484373
4.942500589191913,52644673.63759848
4.957500590980052,52936979.70284711
4.972500592768191,52925640.60916837
4.987500594556331,52274962.12462971
5.00250059634447,51660244.54920207
5.01750059813261,52176414.44996392
5.032500599920748,52534712.93572367
5.047500601708888,52216487.79309814
5.0625006034970275,51692333.15751386
5.0775006052851674,53167150.499463625
5.092500607073306,52797237.10644476
5.107500608861446,51903724.12641536
5.122500610649585,51769147.90867287
5.137500612437725,52397597.19920789
5.152500614225864,51995395.213577196
5.167500616014003,52019173.07638174
5.182500617802142,52724154.92052647
5.197500619590282,52249203.533137664
5.212500621378421,52339731.62396923
5.227500623166561,50422915.89759283
5.242500624954699,51218829.407763116
5.257500626742839,51697851.09228415
5.272500628530978,51394876.37144288
5.287500630319118,51506347.22860288
5.302500632107257,50933359.347557314
5.3175006338953965,50997137.740807936
5.332500635683536,50973888.36017253
5.347500637471675,50469273.82381882
5.362500639259815,51086033.59223952
5.377500641047954,50358717.14701904
5.392500642836093,51945915.35358435
5.407500644624232,50446921.2644093
5.422500646412372,50864231.591890045
5.437500648200511,50692571.71941185
5.45250064998865,50741724.66529371
5.467500651776789,51460996.21735357
5.482500653564929,50439726.46110458
5.497500655353068,49851647.71633276
5.512500657141208,50329750.52154851
5.5275006589293465,50621931.26894586
5.5425006607174865,50346175.943654835
5.557500662505626,50376841.043938436
5.572500664293766,49793659.28019316
5.587500666081905,50681506.08653267
5.602500667870044,50447967.63446486
5.617500669658183,49778617.647622176
5.632500671446323,49510069.12360538
5.647500673234462,49555856.41906074
5.662500675022601,49792981.954166114
5.67750067681074,49474027.3892144
5.69250067859888,49016264.53317483
5.707500680387019,49038689.41570851
5.722500682175159,48824762.23122197
5.737500683963297,48417178.586765915
5.752500685751437,49332945.085873745
5.7675006875395765,48749507.15709948
5.782500689327716,48573500.94999542
5.7975006911158555,48234386.1037612
5.812500692903995,48426590.52876388
5.827500694692134,48164100.20889169
5.842500696480274,47610765.80980822
5.857500698268413,48377030.36357994
5.872500700056553,47597215.56048441
5.887500701844691,48350612.80399921
5.902500703632831,47878903.82169962
5.91750070542097,46958580.1529316
5.93250070720911,47839555.77464147
5.947500708997248,48218371.95664669
5.962500710785388,48416632.05659494
5.977500712573527,48840574.31012114
5.992500714361667,48292018.44912972
6.007500716149806,47290708.11506804
6.0225007179379455,48109686.275185525
6.037500719726085,48333678.976592384
6.052500721514224,47419928.52727044
6.067500723302364,48106630.75631561
6.082500725090503,48077712.596119106
6.097500726878642,47836659.24578243
6.112500728666781,47140758.02290798
6.127500730454921,47084407.060659416
6.14250073224306,47975328.726975374
6.1575007340312,47956432.37704565
6.172500735819338,46881312.055956654
6.187500737607478,46589950.36720872
6.202500739395617,46984288.65890028
6.217500741183757,47182198.1827134
6.2325007429718955,47729670.45575373
6.2475007447600355,47736157.98530613
6.262500746548175,47310420.09414872
6.2775007483363146,46345661.74968419
6.292500750124454,46892502.56660782
6.307500751912593,47045189.62364725
6.322500753700732,47327443.682934575
6.337500755488872,47205438.31228554
6.352500757277011,46284167.04618955
6.367500759065151,45748840.18659479
6.382500760853289,45197395.655956596
6.397500762641429,45397367.44309158
6.412500764429568,45369538.83823475
6.427500766217708,45144185.5590324
6.442500768005847,44765407.62430045
6.457500769793986,44248135.45703347
6.4725007715821254,44470523.445145324
6.487500773370265,44021263.51583367
6.5025007751584045,44375687.15946167
6.517500776946544,43842073.98992233
6.532500778734683,43786933.53623641
6.547500780522823,44043848.021589786
6.562500782310962,43978760.95192919
6.577500784099102,43517278.315425746
6.59250078588724,43287521.91952021
6.60750078767538,43133527.99877037
6.622500789463519,42662458.07995037
6.637500791251659,42983998.45330904
6.652500793039798,42635005.85701564
6.667500794827937,43043130.11993595
6.682500796616076,42509201.77452938
6.697500798404216,41762769.17655813
6.712500800192355,42683453.19945286
6.7275008019804945,41980365.88158149
6.742500803768634,42103239.55655639
6.757500805556774,42343102.376096874
6.772500807344913,42053437.50539361
6.787500809133052,41450791.507451236
6.802500810921191,41265277.42838838
6.81750081270933,41355258.8495495
6.83250081449747,41452527.596804254
6.847500816285609,41132322.137426764
6.862500818073749,41372100.64002348
6.877500819861887,41126986.14688067
6.892500821650027,41149772.67994938
6.907500823438166,40724766.460655265
6.922500825226306,40715068.34322588
6.937500827014445,40396829.19715728
6.9525008288025845,40542583.86039371
6.967500830590724,41126332.0065841
6.9825008323788635,40380759.03105575
6.997500834167003,39933039.78933534
7.012500835955142,40049578.99698907
7.027500837743281,40364164.291365005
7.042500839531421,40349374.23280873
7.05750084131956,40413750.10777188
7.0725008431077,40425705.19887199
7.087500844895838,39632909.04819772
7.102500846683978,39993369.53336
7.117500848472117,40027352.956554905
7.132500850260257,39417431.51534449
7.147500852048396,39891200.37344223
7.162500853836535,39684552.75489737
7.177500855624675,39102806.129347235
7.192500857412814,39170822.75356486
7.207500859200953,39330258.071051344
7.2225008609890935,38973436.671898946
7.237500862777232,38608834.68420788
7.252500864565373,39061602.47612331
7.267500866353511,39195309.10154609
7.28250086814165,38970019.41979488
7.29750086992979,39513808.80371631
7.312500871717929,38472398.3195601
7.327500873506069,38439382.04166573
7.342500875294208,38706229.663038775
7.357500877082346,38685553.25282624
7.372500878870486,38635030.06685545
7.387500880658625,38579836.772314414
7.402500882446765,38162933.010346524
7.417500884234904,37931195.86848826
7.4325008860230435,38229521.437150106
7.4475008878111835,38059506.15477537
7.462500889599323,38064218.16047231
7.477500891387461,38004777.472426265
7.492500893175601,37925969.573590375
7.50750089496374,37706641.91110726
7.52250089675188,37523103.62175755
7.537500898540019,37440412.01456142
7.552500900328158,37916355.743602075
7.567500902116298,37736454.07188298
7.582500903904436,37749334.874469295
7.597500905692577,38074163.05097205
7.612500907480715,37120568.02879834
7.627500909268854,37504566.00347
7.642500911056994,37737049.54590961
7.6575009128451335,37550899.82450609
7.672500914633273,37314123.77004703
7.6875009164214125,37490764.12137388
7.702500918209551,36872773.75998696
7.717500919997692,37663889.04650688
7.73250092178583,37058995.24346221
7.747500923573971,36849960.28232919
7.762500925362109,36860189.15753448
7.777500927150248,36752052.15947505
7.792500928938388,36927161.69071437
7.807500930726527,37013117.62779156
7.822500932514667,36904437.21646756
7.837500934302806,37091484.17186283
7.852500936090944,37045829.32626239
7.867500937879085,37385644.3570028
7.882500939667223,36976058.982467756
7.897500941455364,36949928.443747446
7.9125009432435025,36069556.17848729
7.927500945031642,36638100.47979767
7.942500946819782,36948974.15952814
7.957500948607921,37202663.98846054
7.972500950396059,37105778.35818121
7.9875009521842,36539524.22397345
8.002500953972339,36601015.055582754
8.017500955760479,35991194.376855105
8.032500957548617,36150363.857266255
8.047500959336755,36441302.89962168
8.062500961124897,35840353.0329821
8.077500962913035,36054940.36041893
8.092500964701175,36215678.04609762
8.107500966489313,35844594.63971491
8.122500968277453,35338315.52111244
8.137500970065593,36273696.927208245
8.152500971853732,36426743.98598297
8.167500973641872,36503998.53983864
8.18250097543001,36187126.568554
8.19750097721815,36327770.100002654
8.21250097900629,35409135.907186866
8.227500980794428,35575262.02464131
8.242500982582568,35854298.39124679
8.257500984370708,35596496.547413155
8.272500986158846,35549785.768334545
8.287500987946986,35420247.81112367
8.302500989735124,35174275.29802627
8.317500991523266,35543703.5853284
8.332500993311404,36128058.392209925
8.347500995099542,35709341.345146514
8.362500996887682,35531627.15424186
8.377500998675822,35580363.74408498
8.392501000463962,35498343.260015845
8.4075010022521,35628789.48926354
8.422501004040239,35125887.452972986
8.43750100582838,35481178.13581057
8.452501007616519,35512455.15863689
8.467501009404659,35501997.6992654
8.482501011192797,35142885.522689484
8.497501012980937,35435375.35199171
8.512501014769077,34998993.5620447
8.527501016557215,35086354.69036929
8.542501018345353,35078380.92795289
8.557501020133495,35494993.16437914
8.572501021921633,35126238.03550281
8.587501023709773,35030116.3705831
8.602501025497912,35240529.093184024
8.617501027286051,35002022.78797547
8.632501029074191,35309641.33706966
8.64750103086233,34977372.94821495
8.66250103265047,34540555.274876945
8.67750103443861,34818930.43934635
8.692501036226748,34678726.82505173
8.707501038014888,34816146.40251258
8.722501039803026,34785051.73814413
8.737501041591168,34747121.98732542
8.752501043379306,34829482.98821992
8.767501045167444,34754070.11333466
8.782501046955584,34819954.887123525
8.797501048743724,34903297.19357061
8.812501050531864,34871228.42118679
8.827501052320002,34542408.30334564
8.84250105410814,34244176.74541755
8.85750105589628,34276468.60134576
8.87250105768442,34711070.84819405
8.88750105947256,34820801.63435604
8.902501061260699,34934040.33843882
8.917501063048839,34496804.583060294
8.932501064836979,34461987.419848785
8.947501066625117,34144845.0082966
8.962501068413257,34364927.79839755
8.977501070201395,34237873.73013982
8.992501071989535,34588712.575716585
9.007501073777675,33668700.821639106
9.022501075565813,33718512.69561862
9.037501077353953,34331014.41558002
9.052501079142093,34062285.988231786
9.067501080930231,34041544.26046761
9.082501082718371,33856699.74902109
9.09750108450651,34030977.73768979
9.11250108629465,33919624.364614554
9.12750108808279,33979815.29602402
9.142501089870928,33909704.313729346
9.157501091659068,34408856.04957206
9.172501093447208,33877327.89727684
9.187501095235346,33885161.97275391
9.202501097023486,33698892.21510901
9.217501098811624,34209946.93727554
9.232501100599766,33963913.77158775
9.247501102387904,32915892.07844145
9.262501104176042,33674297.06686358
9.277501105964182,33839265.495290235
9.292501107752322,33776034.32519381
9.307501109540462,33710539.4473648
9.3225011113286,33454980.85304698
9.337501113116739,33476100.398510527
9.35250111490488,33673865.2662179
9.367501116693019,33479745.045441512
9.382501118481159,33331939.268554937
9.397501120269297,33574566.45019025
9.412501122057437,33224419.20194436
9.427501123845577,33313457.122723415
9.442501125633715,33408499.81412037
9.457501127421855,33069145.43019008
9.472501129209995,33289613.704378065
9.487501130998133,33218003.23218263
9.502501132786273,33331025.93912403
9.517501134574411,33447245.135201927
9.532501136362551,34534423.87569244
9.547501138150691,33960167.39836172
9.56250113993883,34282774.82443487
9.57750114172697,33724103.755366124
9.59250114351511,32972756.529975265
9.607501145303248,33607462.80795822
9.622501147091388,33836067.35890753
9.637501148879526,33502835.608249813
9.652501150667666,33297414.623491354
9.667501152455806,33586841.46274968
9.682501154243944,33961797.68185009
9.697501156032084,33456513.075451102
9.712501157820222,33889743.80088372
9.727501159608364,34501033.795848496
9.742501161396502,34069516.525583826
9.75750116318464,33716924.80007287
9.77250116497278,34012542.80919654
9.78750116676092,34191121.032788254
9.80250116854906,33384964.750451397
9.817501170337199,33786152.63393627
9.832501172125337,33723712.546600305
9.847501173913479,33860512.185829826
9.862501175701617,33955490.710833095
9.877501177489757,34011193.5651253
9.892501179277895,34255901.492532745
9.907501181066035,33911085.33307061
9.922501182854175,33856025.12097942
9.937501184642313,33830621.32173712
9.952501186430453,33738408.962392494
9.967501188218593,34122942.63904217
9.982501190006731,33603996.134687975
9.997501191794871,33494988.973172612
10.01250119358301,33476267.906202223
10.027501195371151,33596945.1255145
10.04250119715929,33057820.770812593
10.057501198947428,33773841.309178725
10.072501200735568,33641437.333698474
10.087501202523708,32930836.5082123
10.102501204311848,33313728.352882415
10.117501206099986,33595620.68658692
10.132501207888124,33779649.28528323
10.147501209676266,33716694.1191618
10.162501211464404,34295933.579857446
10.177501213252542,33415597.640417274
10.192501215040682,33221247.50240572
10.207501216828822,33365928.701015286
10.222501218616962,33128479.285220686
10.2375012204051,32919174.132104307
10.252501222193239,33270436.89248103
10.267501223981379,33551665.934478797
10.282501225769519,33888379.04134942
10.297501227557659,33354744.256002467
10.312501229345797,33356747.57011211
10.327501231133937,33198990.48750419
10.342501232922077,33436181.62628128
10.357501234710215,33288024.446773864
10.372501236498355,33237255.183564514
10.387501238286493,33498708.934121612
10.402501240074633,33028658.764402255
10.417501241862773,32895641.716485575
10.432501243650911,32355099.68284672
10.447501245439051,32251774.69614033
10.462501247227191,32804078.479113553
10.47750124901533,32865992.44532823
10.49250125080347,32754419.80291792
10.507501252591608,32869041.112269353
10.52250125437975,32586596.777968034
10.537501256167888,32842706.54222728
10.552501257956026,32490936.684824567
10.567501259744166,32537081.09447047
10.582501261532306,32187828.134369392
10.597501263320446,32143532.01920006
10.612501265108584,32158149.052528825
10.627501266896722,32087500.748364564
10.642501268684864,31778787.23765281
10.657501270473002,31988057.52247336
10.672501272261142,32144310.57295225
10.68750127404928,32182075.124243196
10.70250127583742,32115377.901340842
10.71750127762556,32046437.07342248
10.732501279413698,31988886.348355867
10.747501281201837,31951157.0260182
10.762501282989978,31488803.543834772
10.777501284778117,31699005.675058473
10.792501286566257,31545170.51238215
10.807501288354395,30868450.806394085
10.822501290142535,31145062.30456926
10.837501291930675,31114804.61162655
10.852501293718813,31139895.844060052
10.867501295506953,31140295.250988536
10.882501297295093,30934847.007007476
10.897501299083231,31323729.718403216
10.912501300871371,31108240.092469897
10.92750130265951,31278744.162839703
10.94250130444765,31093191.65350143
10.95750130623579,30915714.306778923
10.972501308023928,31071102.701303784
10.987501309812068,30586830.249792196
11.002501311600208,30204269.535938654
11.017501313388347,30579009.05645016
11.032501315176486,30425635.08726103
11.047501316964624,29992517.432318654
11.062501318752764,30324781.21109487
11.077501320540904,30575645.802263565
11.092501322329044,30487724.255815014
11.107501324117182,30598145.34230943
11.12250132590532,30165578.814348374
11.137501327693462,30555003.657082267
11.1525013294816,30795453.110720582
11.16750133126974,30085921.639400903
11.182501333057878,29921141.85904085
11.197501334846018,29705245.271389086
11.212501336634158,29698781.677401375
11.227501338422297,29432371.272674832
11.242501340210437,29429772.780399162
11.257501341998577,29128950.45971194
11.272501343786715,29698306.47811949
11.287501345574855,29395478.657006204
11.302501347362993,29508162.645242017
11.317501349151133,29783729.345568232
11.332501350939273,30027024.07741199
11.347501352727411,30028984.720270477
11.362501354515551,29564648.96133661
11.377501356303691,29316263.274177186
11.39250135809183,29460737.600275096
11.40750135987997,29089826.50781185
11.422501361668107,29082902.534990285
11.43750136345625,29079534.90848064
11.452501365244387,29119890.54084743
11.467501367032526,28806467.149763882
11.482501368820666,29177166.839975655
11.497501370608806,29475294.177590184
11.512501372396946,29883691.12785441
11.527501374185084,29887330.24097063
11.542501375973222,29767110.899108414
11.557501377761364,29824007.926343787
11.572501379549502,29786257.6165082
11.587501381337642,29919594.16098144
11.60250138312578,29697979.276283287
11.61750138491392,29548648.980461795
11.63250138670206,29506381.166838244
11.647501388490198,29610496.414775617
11.662501390278338,29553567.714527704
11.677501392066477,30138018.105471976
11.692501393854617,29707415.716227334
11.707501395642756,30489485.29992711
11.722501397430895,30746068.151512608
11.737501399219035,31236644.40130624
11.752501401007175,31506671.437413327
11.767501402795313,31457864.00383646
11.782501404583453,31963102.32440645
11.797501406371591,32565704.91057703
11.812501408159731,33302860.62279715
11.827501409947871,33702456.68097923
11.84250141173601,34782212.67281258
11.85750141352415,36545000.09112411
11.87250141531229,38681011.3227596
11.887501417100427,41442669.937747546
11.902501418888567,45858928.81316459
11.917501420676706,50789312.649351165
11.932501422464847,58908140.06919531
11.947501424252986,71124416.84909435
11.962501426041124,88312754.13290644
11.977501427829264,112543185.13570388
11.992501429617404,141992905.8030946
12.007501431405544,173000889.34927627
12.022501433193682,201312894.16714212
12.03750143498182,225497147.2976633
12.052501436769962,239362960.66039905
12.0675014385581,245002536.7607724
12.08250144034624,244414664.1943603
12.097501442134378,239709235.48589793
12.112501443922518,231840325.30681017
12.127501445710658,221886368.3976566
12.142501447498796,210933362.54824743
12.157501449286936,204079332.5072979
12.172501451075076,197501485.4008411
12.187501452863215,183082291.80588734
12.202501454651355,158563678.96390727
12.217501456439493,127721869.98466119
12.232501458227635,95921486.39505915
12.247501460015773,71197810.78723408
12.262501461803911,56406019.79467041
12.277501463592051,47718644.617382646
12.292501465380191,42358594.914698124
12.307501467168331,38402971.138400115
12.32250146895647,36795221.08487187
12.337501470744607,34750852.68230413
12.352501472532747,33400433.461666897
12.367501474320887,32680038.186194975
12.382501476109026,31107984.135988805
12.397501477897166,31218515.669423424
12.412501479685305,30254252.35546591
12.427501481473445,29983436.31670628
12.442501483261584,29333573.003739104
12.457501485049722,28987068.419857454
12.472501486837862,29137660.903087176
12.487501488626002,28932041.52172026
12.502501490414142,28849037.0971164
12.51750149220228,28621163.620860394
12.532501493990418,28654642.2740145
12.54750149577856,28195696.02198588
12.562501497566698,27750416.07619439
12.577501499354838,27621033.26730609
12.592501501142976,27189254.44491838
12.607501502931116,27510485.335299693
12.622501504719256,27217950.908675358
12.637501506507395,27013637.83275841
12.652501508295535,26655702.705160353
12.667501510083675,26917731.267395053
12.682501511871813,26997282.69587375
12.697501513659953,27234268.92372434
12.712501515448091,27015702.69816745
12.727501517236233,26941403.295183063
12.742501519024371,27005890.985887226
12.757501520812509,26573677.65020324
12.772501522600649,26616345.56525271
12.787501524388789,25908366.326880686
12.802501526176929,25979069.51551675
12.817501527965067,25619314.76757708
12.832501529753205,25490732.74545355
12.847501531541347,25344551.368505012
12.862501533329485,25704185.617969222
12.877501535117625,26149308.747302644
12.892501536905764,25988562.35042732
12.907501538693904,26319540.61247001
12.922501540482044,26432237.56887486
12.937501542270182,25835585.873743292
12.95250154405832,25985004.957005225
12.967501545846462,25725534.48672839
12.9825015476346,25289898.811433744
12.99750154942274,25575670.071921192
13.012501551210878,25256520.48161908
13.027501552999018,25693374.462761678
13.042501554787158,25301555.089732032
13.057501556575296,25670688.02140774
13.072501558363436,25559506.584957905
13.087501560151576,25728341.73592855
13.102501561939714,25425230.90949852
13.117501563727854,25779729.352541942
13.132501565515993,25937845.890884712
13.147501567304133,26089997.258757334
13.162501569092273,25546146.816865306
13.17750157088041,25381384.216690537
13.19250157266855,25232614.634754416
13.207501574456689,25126494.926094715
13.22250157624483,25167844.89177879
13.237501578032969,25454974.97000428
13.252501579821107,25186174.766002197
13.267501581609247,25750200.239039004
13.282501583397387,25799291.328618065
13.297501585185527,25860256.0522434
13.312501586973665,25643180.720835924
13.327501588761804,26328377.55701341
13.342501590549945,26389998.682125937
13.357501592338084,26077077.407934353
13.372501594126224,25735605.25977954
13.387501595914362,25962968.859452683
13.402501597702502,25941947.68527321
13.417501599490642,25712190.90556536
13.43250160127878,25580149.61791083
13.44750160306692,25341803.516867653
13.46250160485506,25879712.286845956
13.477501606643198,25811328.09641904
13.492501608431338,26280716.568974663
13.507501610219476,26817287.99415015
13.522501612007616,27064039.784235816
13.537501613795756,26725026.24857887
13.552501615583894,27131340.969734475
13.567501617372034,27040177.27877174
13.582501619160174,27288336.32828593
13.597501620948313,27741758.002985768
